810.347386	136.259456
811.364733	302.554744
822.391463	111.697647
835.402169	223.487012
836.398387	1396.892825
839.385796	83.51901
840.413696	122.982314
841.419939	121.049292
852.397035	306.44899
853.397969	198.200463
860.379569	92.743931
861.385843	93.556405
867.392757	72.744886
868.413452	947.184933
878.398804	139.97918
882.420073	90.647432
883.419175	70.425837
886.414755	304.633979
892.467869	375.755658
898.481023	790.194695
908.466941	180.732134
920.441546	69.45019
921.443464	74.311246
928.404446	181.897005
945.432049	73.504977
950.456968	567.215012
1006.514817	98.062975
1009.487364	97.290741
1023.500665	82.822126
1047.546561	85.143784
1048.556816	101.010347
1077.554712	91.91681
1078.53318	95.941446
1079.543685	106.824597
1093.566872	1749.032437
1095.563051	1102.35843
1104.55224	96.752228
1105.578606	4629.301742
1116.518188	127.320866
1121.573963	99.607727
1125.543131	380.556277
1127.566074	168.762949
1136.57318	130.995349
1154.586027	419.846361
1161.603418	86.361718
1162.622599	244.297621
1177.575992	73.832129
1180.655593	324.806527
1181.653901	292.650428
1196.650843	316.349639
1197.645275	314.096123
1201.606082	123.943649
1215.618589	99.983453
1216.607984	103.671027
1261.646649	1491.89777
1264.642796	121.732948
1266.631079	80.932875
1267.684501	489.975717
1273.701219	210.182216
1277.655413	154.098849
1279.636276	91.128227
1295.643674	113.973677
1311.644883	557.72003
1315.668763	104.640939
1323.660939	102.595073
1324.6634	128.85419
1332.6741	153.737984
1343.681963	140.880485
1386.784195	254.623639
1427.748885	6670.146297
1434.728048	109.638652
1435.696737	4177.059147
1441.717392	102.090253
1442.708278	259.696991
1443.754621	782.847825
1447.771853	148.634344
1455.720296	145.431252
1457.708396	145.577033
1458.694315	194.215852
1459.710682	2771.459984
1463.718608	109.328841
1464.707627	157.768656
1473.697948	1027.031345
1504.767051	145.689876
1516.782863	148.789647
1524.735355	179.166288
1544.79213	435.649976
1559.791364	140.376055
1560.834103	12840.498904
1562.827566	13228.26817
1575.804031	119.940921
1576.820182	441.233333
1578.81082	339.665986
1580.782456	2056.384643
1584.790536	159.477415
1586.774656	2475.452179
1590.801509	157.600658
1591.802152	226.100532
1604.820092	165.692026
1615.839572	297.292246
1620.830119	141.817691
1648.84598	3400.883352
1655.815566	414.11534
1688.796374	214.879428
1690.804122	497.112181
1702.786026	145.845027
1706.789801	4700.564119
1722.833092	147.692161
1726.871343	374.662332
1743.819073	139.571898
1759.767788	151.565368
1775.807601	292.456141
1784.874709	179.451086
1790.845853	208.29756
1791.804368	989.376623
1799.819379	128.723189
1805.8694	154.34047
1807.833679	239.50339
1816.878653	218.856805
1821.844652	172.04764
1822.838213	518.358081
1832.869657	1158.61246
1836.900385	153.450284
1848.858781	1583.567468
1863.874589	116.302389
1864.869306	312.616833
1888.916709	197.347897
1954.918795	137.872584
1976.001442	472.185265
1985.87982	139.391751
2007.936645	126.370723
2011.909205	138.655623
2019.976177	883.432637
2041.872536	116.85345
2056.973847	290.607977
2057.960799	716.263221
2072.998565	210.116187
2089.008359	848.768721
2104.995043	493.488074
2131.106575	3231.735258
2150.005306	118.726323
2151.003115	530.643155
2198.952861	102.982127
2214.936355	110.928536
2227.007766	146.330564
2316.023359	98.635163
2357.093873	219.716462
2385.108522	97.357405
2411.104538	137.286676
2415.123225	91.205719
2442.126694	105.631239
2485.172891	150.573242
2501.157408	272.197372
2513.151785	112.814736
2565.157372	95.096684
2582.166853	157.370536
2583.156797	345.182492
2649.199502	103.728271
2676.228912	73.785473
2705.202442	2249.36827
2720.211725	74.831794
2768.261985	95.738333
2792.262239	131.311124
2881.329039	140.996366
2883.349388	364.874501
2899.350735	904.726368
3017.324134	414.900127
3018.312351	1148.058057
3033.421912	190.904317
3053.383483	87.205591
3059.927618	932.698443
3100.335673	103.749609
3101.328964	297.086091
3116.352229	242.280339
3117.334258	690.448731
3133.347436	119.875549
3228.464118	50.524128
3244.433797	80.913662
